contaCodigo,contaDescricao,valorOrcado
4242899111203000000,Transferências SUAS Estado - CRAS Investimento,20000.00
4242899111299000000,Outras Transferências SUAS Estado Investimento,11000.00
4132100110110000000,Remuneração de Aplicações de Recursos Convênio Polícia Militar,1000.00
4132100110111000000,Remuneração de Aplicações de Recursos Convênio Polícia Civil,1000.00
4132100110112000000,Remuneração de Aplicações de Recursos Convênio Trânsito Prefeitura,1000.00
4132100110206000000,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,1000.00
4132100110299000000,Remuneração de Aplicações de Recursos não Vinculados,2000.00
4169099119900000000,Outros Serviços,1000.00
4191001110600000000,Multas e Penalidades Aplicadas no Transporte Público,1000.00
4191001111000000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,195000.00
4191001111100000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,328000.00
4191001111200000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,1248000.00
4199099110000000000,Outras Receitas - Primárias - Principal,12000.00
4791001111000000000,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Militar,1000.00
4791001111100000000,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Civil,1000.00
4791001111200000000,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Prefeitura,1000.00
4112801110100000000,Taxa de Fiscalização de Vigilância Sanitária,585000.00
4132100110133000000,Aplicação Financeira de Recursos Vinculados União Saúde,1000.00
4132100110138010000,Aplicação Financeira Bloco Atenção Básica,40000.00
4132100110138020000,Aplicação Financeira Bloco Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar,10000.00
4132100110138030000,Aplicação Financeira Bloco Vigilância em Saúde,5000.00
4132100110138040000,Aplicação Financeira Bloco Assistência Farmacêutica,5000.00
4132100110138050000,Aplicação Financeira Bloco Gestão do SUS,1000.00
4132100110163000000,Aplicação Financeira de Recursos Vinculados Estado Saúde,5000.00
4132100110167000000,Aplicação Financeira de Recursos Vinculados SUS Estado,10000.00
4132100110179000000,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,2000.00
4132100110206000000,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,5000.00
4132100110299000000,Remuneração de Aplicações de Recursos não Vinculados,20000.00
4171803110300000000,Atenção Básica - Agentes Comunitários de Saúde,1462000.00
4171803110600000000,Recurso Centro de Atendimento Psicossocial - CAPS,350000.00
4171803111200000000,Atenção Básica - Incentivo Financeiro da ASP - Desempenho,900000.00
4171803111400000000,Atenção Básica - Incentivo Financeiro da APS - Capitacão Ponderada,4000000.00
4171803111500000000,Atenção Básica - Incentivo para Ações Estratégicas,800000.00
4171803210200000000,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,352000.00
4171803210300000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,4000000.00
4171803310100000000,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,400000.00
4171803310200000000,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,146000.00
4171803310300000000,Incentivo Financeiro aos Municípios para Execução de Ações de Vigilância Sanitária,100000.00
4171803310400000000,Assistência Financeira Complementar aos Municípios para Agentes de Combate as Endemias,100000.00
4171803410100000000,Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,595000.00
4171803510100000000,Transferência de Recursos do SUS - Gestão do SUS,59000.00
4171803910100000000,Transferência de Recursos do SUS - CORONAVIRUS (COVID-19),100000.00
4171804110000000000,Transferências de Recursos do Sistema Único de Saúde  SUS destinados à Atenção Básica - Principal,200000.00
4171804310000000000,Transferências de Recursos do Sistema Único de Saúde  SUS destinados à Vigilância em Saúde - Principal,200000.00
4171804410000000000,Transferências de Recursos do Sistema Único de Saúde  SUS destinados à Gestão e Desenvolvimento de Tecnologias em Saúde no SUS - Principal,100000.00
4172803110100000000,Recursos Piso de Atenção Básica - PAB - Estadual,188000.00
4172803110200000000,Recurso Estratégia Saúde da Família - Estadual,100000.00
4172803110300000000,Recuso Estratégia Saúde Bucal - Estadual,15000.00
4172803110400000000,"Recurso Medicamento, Diabete, Asma e Renite - HIPERDIA - Estadual",30000.00
4172803110500000000,Recurso Farmácia Básica - Estadual,300000.00
4172803110600000000,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,50000.00
4172803110700000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,15000.00
4172803110800000000,Recurso NASF - Estadual,400000.00
4172810110000000000,Transferências de Convênio dos Estados para o Sistema Único de Saúde  SUS - Principal,10000.00
4191001119900000000,Outras Multas Previstas em Legislação Específica - Principal,10000.00
4241810110000000000,Transferências de Convênio da União para o Sistema Único de Saúde  SUS - Principal,259000.00
4242899110100000000,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,98000.00
4132100110109000000,Remuneração de Aplicações de Recursos FIA Imposto de Renda,1000.00
4132100110206000000,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,1000.00
4132100110299000000,Remuneração de Aplicações de Recursos não Vinculados,1000.00
4174810110000010000,Transferências de Instituições Privadas,130000.00
4177000110000000000,Transferências de Pessoas Físicas - Principal,19000.00
4199099110000000000,Outras Receitas - Primárias - Principal,9000.00
4111303110000000000,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,12000000.00
4111303410000000000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,200000.00
4111801110000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,18224000.00
4111801120000000000,Multas e Juros - Imposto sobre a Propriedade Predial e Territorial Urbana,80000.00
4111801130000000000,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,2700000.00
4111801140000000000,Dívida Ativa - Multas e Juros - Imposto sobre a Propriedade Predial e Territorial Urbana,300000.00
4111801410000000000,Imposto sobre Transmissão Inter Vivo de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,12000000.00
4111801420000000000,Multas e Juros - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis,1000.00
4111801430000000000,Dívida Ativa - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis,1000.00
4111801440000000000,Multas e Juros da Dívida Ativa - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis,1000.00
4111802310000000000,Imposto sobre Serviços de Qualquer Natureza - Principal,40000000.00
4111802320000000000,Multas e Juros - Imposto sobre Serviços de Qualquer Natureza,305000.00
4111802330000000000,Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza,600000.00
4111802340000000000,Dívida Ativa - Multas e Juros - Imposto sobre Serviços de Qualquer Natureza,100000.00
4112101110100000000,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",1785000.00
4112101110200000000,Taxa de Licença para Execução de Obras,230000.00
4112101110300000000,Taxas de Fiscalizalização de Ocupação e Permanencia Publica,5000.00
4112101110400000000,"Taxas de Fiscalização de Temporada, Eventual e Ambulante",5000.00
4112101110500000000,Taxas de Fiscalização de Anúncios,5000.00
4112101120000000000,"Taxas de Inspeção, Controle e Fiscalização - Multas e Juros",5000.00
4112101130000000000,"Dívida Ativa - Taxas de Inspeção, Controle e Fiscalização",5000.00
4112101140000000000,"Dívida Ativa - Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",5000.00
4112201110100000000,Taxas pela Prestação de Serviços - Expediente,5000.00
4112201110200000000,Taxas de Fiscalização de Anúncios,5000.00
4112201110300000000,"Taxa de Apreensão, Depósito ou Liberação de Animais",5000.00
4112201119900000000,Outras Taxas pela Prestação de Serviços,200000.00
4113000120000000000,Multas e Juros - Contribuição de Melhoria,5000.00
4113804110000000000,Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,50000.00
4124000110000000000,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal,7000000.00
4131002110000000000,"Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal",40000.00
4132100110107000000,Remuneração de Aplicações de Recursos CIDE,3000.00
4132100110108000000,Remuneração de Aplicações de Recursos COSIP,50000.00
4132100110118000000,Remuneração de Aplicações de Recursos FUNDEB,100000.00
4132100110132000000,Remuneração de Aplicações de Recursos Convênios União Educação,5000.00
4132100110134000000,Remuneração de Aplicações de Recursos Convênios União Outros,10000.00
4132100110136000000,Remuneração de Aplicações de Recursos SALARIO EDUCAÇÃO,70000.00
4132100110137040000,Remuneração de Aplicações de Outras Transferências do FNDE,1000.00
4132100110143000000,Remuneração de Aplicações de Recursos PNAE,5000.00
4132100110144000000,Remuneração de Aplicações de Recursos PNATE,1000.00
4132100110145000000,Remuneração de Aplicações de Recursos PDDE,1000.00
4132100110162000000,Remuneração de Aplicações de Recursos Convênios Estado Educação,1000.00
4132100110164000000,Remuneração de Aplicações de Recursos Convênios Estado Outros,6000.00
4132100110179000000,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,2000.00
4132100110183000000,Remuneração de Aplicações de Recursos Operações de Crédito,10000.00
4132100110204000000,Remuneração de Aplicações de Recursos SESAN,100000.00
4132100110299000000,Remuneração de Aplicações de Recursos não Vinculados,750000.00
4161001110200000000,Serviços Agropecuários,60000.00
4161001110300000000,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de Água",24700000.00
4161001119900000000,Outros Serviços Administrativos e Comerciais Gerais,70000.00
4161002110000000000,Inscrição em Concursos e Processos Seletivos - Principal,50000.00
4169099110100000000,Serviços de Cemitério,5000.00
4169099110200000000,Serviços de Limpeza de Terrenos Baldios,1000.00
4169099119900000000,Outros Serviços,5000.00
4171801210000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,43000000.00
4171801310000000000,Cota-Parte do Fundo de Participação dos Municípios 1% Cota  no mês de dezembro - Principal,1500000.00
4171801410000000000,Cota-Parte do Fundo de Participação dos Municípios 1% Cota no mês de julho - Principal,1300000.00
4171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,30000.00
4171801810000000000,"Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários  Comercialização do Ouro - Principal",300000.00
4171802610000000000,Cota-Parte do Fundo Especial do Petróleo  FEP - Principal,600000.00
4171805110000000000,Transferências do Salário-Educação - Principal,8580000.00
4171805210000000000,Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola  PDDE - Principal,4000.00
4171805310000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar  PNAE - Principal,1995000.00
4171805410000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal,34000.00
4171806110000000000,Transferência Financeira do ICMS Desoneração  L.C. Nº 87/96 - Principal,800000.00
4171810210000000000,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,100000.00
4171810910000000000,Outras Transferências de Convênios da União - Principal,102000.00
4171899120000000000,Outras Transferências da União - Livre,10000.00
4172801110000000000,Cota-Parte do ICMS - Principal,69000000.00
4172801210000000000,Cota-Parte do IPVA - Principal,10000000.00
4172801310000000000,Cota-Parte do IPI - Municípios - Principal,1200000.00
4172801410000000000,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,153000.00
4172801510100000000,Outras Participações na Receita dos Estados,10000.00
4172801910100000000,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,500000.00
4172810210000000000,Transferências de Convênio dos Estados Destinadas a Programas de Educação - Principal,999000.00
4172810910000000000,Outras Transferências de Convênio dos Estados - Principal,100000.00
4175801110000000000,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação  FUNDEB - Princ,103955000.00
4191001110000000000,Multas Previstas em Legislação Específica - Principal,1000.00
4192299110000000000,Outras Restituições - Principal,30000.00
4199012210000000000,Ônus de Sucumbência - Principal,400000.00
4199099110000000000,Outras Receitas - Primárias - Principal,100000.00
4199099120000000000,Multas e Juros - Outras Receitas - Primárias,20000.00
4199099130000000000,Dívida Ativa - Outras Receitas - Primárias,200000.00
4199099140000000000,Dívida Ativa - Multas e Juros - Outras Receitas - Primárias,100000.00
4211200110000000000,Operações de Crédito Contratuais - Mercado Interno - Principal,3992000.00
4221300110000000000,Alienação de Bens Móveis e Semoventes - Principal,1000.00
4241810210000000000,Transferências de Convênio da União destinadas a Programas de Educação - Principal,995000.00
4241810910000000000,Outras Transferências de Convênios da União - Principal,696000.00
4242810910000000000,Outras Transferências de Convênio dos Estados - Principal,700000.00
4761001110300000000,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",300000.00
9171801210000000004,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal - FUNDEB,8600000.00
9171801510000000004,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal - FUNDEB,6000.00
9171806110000000004,Transferência Financeira do ICMS Desoneração  L.C. Nº 87/96 - Principal - FUNDEB,160000.00
9172801110000000004,Cota-Parte do ICMS - Principal - FUNDEB,13800000.00
9172801210000000004,Cota-Parte do IPVA - Principal - FUNDEB,2000000.00
9172801310000000004,Cota-Parte do IPI - Municípios - Principal - FUNDEB,240000.00
4121801110000000000,CPSSS do Servidor Civil Ativo - Principal,10000000.00
4121801210000000000,CPSSS do Servidor Civil Inativo - Principal,200000.00
4121801310000000000,CPSSS do Servidor Civil - Pensionistas - Principal,30000.00
4132100110299000000,Remuneração de Aplicações de Recursos não Vinculados,300000.00
4132100410100000000,Remuneração dos Recursos do  RPPS - Renda Fixa,1000000.00
4132100410200000000,Remuneração dos Recursos do  RPPS - Renda Variavel,5000000.00
4132100410300000000,Remuneração dos Recursos do  RPPS - Fundo Imobiliário,100000.00
4132100410400000000,Remuneração de Recursos do RPPS - Aplicação no Exterior,895000.00
4199003110000000000,Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores - Principal,1000000.00
4721803110000000000,CPSSS Patronal - Servidor Civil Ativo,17800000.00
4721803210000000000,CPSSS Patronal - Servidor Civil Inativo,1000000.00
4721803310000000000,CPSSS Patronal - Servidor Civil - Pensionistas,270000.00
