contaCodigo,contaDescricao,valorArrecadado
4132100111500000000,Remuneração de Depósitos Bancários - OPERAÇÕES DE CRÉDITO,459.90
4132100111600000000,Remuneração de Depósitos Bancários - MDE - MP 815/2017,2511.57
4132100410100000000,Remuneração dos Recursos do RPPS/Principal/Renda Fixa,11509066.36
4132100410200000000,Remuneração dos Recursos do RPPS/Principal/Renda Variável,8408873.30
4132100410300000000,Remuneração dos Recursos do RPPS/Principal/Fundos Imobiliários,375876.95
4161001110000000000,Serviços Administrativos e Comerciais Gerais - Principal,20924.13
4161001110200000000,Serviços Agropecuários,59674.16
4161001110300000000,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de Água",21349175.67
4161002110000000000,Inscrição em Concursos e Processos Seletivos - Principal,267670.00
4161003110000000000,"Serviços de Registro, Certificação e Fiscalização - Principal",803271.91
4161003110100000000,Serviços de Inspeção e Fiscalização,727068.40
4169099110100000000,Serviços de Cemitério,1156.91
4171000110000010000,Transferências da União e de suas Entidades - Lei Federal de Incentivo à Cultura (Lei Rouanet),113020.00
4171801210000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,29582974.69
4171801310000000000,Cota-Parte do Fundo de Participação do Municípios  1% Cota entregue no mês de dezembro - Principal,1313894.95
4171801410000000000,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho - Principal,1281905.03
4171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,25924.80
4171801810000000000,"Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários  Comercialização do Ouro - Principal",28151.09
4171802610000000000,Cota-Parte do Fundo Especial do Petróleo  FEP - Principal,492066.40
4171803110100000000,Recurso Piso de Atenção Básica - PAB Fixo - Federal,3049136.00
4171803110200000000,Recurso Estratégia Saúde da Família - Federal,887152.99
4171803110300000000,Recurso Programa Agente Comunitário de Saúde - PACS - Federal,880152.00
4171803110400000000,Recurso Estratégia Saúde Bucal - Federal,359030.00
4171803110500000000,Recurso Vigilância Epidemiológica - Federal,180021.13
4171803110600000000,Incentivo Programa Nacional de HIV/AIDS e DST - Federal,70499.97
4171803110800000000,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,263028.00
4171803110900000000,Recurso da Média e Alta Complexidade Vigilância Sanitária,128199.00
4171803111000000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,3098075.13
4171803111100000000,Recurso do Núcleo de Apoio á Saúde da Família - NASF - Federal,260000.00
4171803111200000000,Recurso Farmácia Básica - Federal,442299.12
4171803111500000000,Recurso Centro de Atendimento Psicossocial - CAPS,339660.00
4171803111600000000,Centro de Especialidades Odontológicas - CEO - Federal,171600.00
4171803111700000000,Programa de Melhoria do Acesso e da Qualidade - PMAQ,707557.98
4171803111900000000,Programa de Financiamento das Ações de Alimentação e Nutrição,13000.00
4171803112100000000,Recurso Piso de Atenção Básica - PAB Variável - Federal,10474.54
4171803112200000000,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,284395.87
4171803112300000000,APOIO FINANCEIRO AOS MUNICÍPIO - AFM SAÚDE - MAC (Média e Alta Complexidade),70000.00
4171803112400000000,APOIO FINANCEIRO AOS MUNICÍPIO - AFM SAÚDE - Atenção Básica,110000.00
4171803112500000000,APOIO FINANCEIRO AOS MUNICÍPIO - AFM SAÚDE - Farmácia Básica,136371.77
4171803112600000000,Educação e Formação em Saúde - Gestão do SUS,14000.00
4171803112700000000,Rede Cegonha - MAC,26187.42
4171804110200000000,Piso de Transição de Média Complexidade,3648.60
4171804110300000000,Índice de Gestão Descebtralizada - IGD BOLSA FAMÍLIA,66980.50
4171804110500000000,Piso Fixo de Média Complexidade - CREAS,32000.00
4171804110600000000,Piso Fixo de Média Complexidade - Medidas Socioducativas,17600.00
4171804110700000000,Índice de Gestão Descentralizada - IGDSUAS,2322.62
4171804111000000000,Piso Fixo de Média Complexidade - Abordagem Social,20000.00
4171804111100000000,Piso de Alta Complexidade I - Criança/Adolescente,20000.00
4171804111500000000,Apoio Financeiro ao Bloco da Proteção Social Básica - AFM - ASSISTÊNCIA SOCIAL,126548.71
4171805110000000000,Transferências do Salário-Educação - Principal,6719145.67
4171805310000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar  PNAE - Principal,1809150.00
4171805410000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal,23281.37
4171805910000000000,Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação  FNDE - Principal,189823.06
4171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,148798.38
4171810210000000000,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,1093471.98
4171899110000000000,Outras Transferências da União - Principal,179588.11
4172801110000000000,Cota-Parte do ICMS - Principal,46307437.12
4172801210000000000,Cota-Parte do IPVA - Principal,6112034.18
4172801310000000000,Cota-Parte do IPI - Municípios - Principal,713762.30
4172801410000000000,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,118163.29
4172810210000000000,Transferências de Convênio dos Estados Destinadas a Programas de Educação - Principal,539571.38
4172899110100000000,Benefícios Eventuais,508850.00
4172899110500000000,Recurso Farmácia Básica - Estadual,256521.43
4172899110600000000,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,45375.00
4172899110800000000,Recurso NASF - Estadual,33000.00
4174000110000000000,Transferências de Instituições Privadas - Principal,560000.00
4175801110000000000,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação  FUNDEB - Principal,65404345.15
4177000110000000000,Transferências de Pessoas Físicas - Principal,4586.69
4191001110100000000,Multas Previstas na Legislação Sanitária,184712.46
4191001110200000000,Multas Previstas na Legislação de Trânsito - PMN,862297.41
4191001110300000000,Multas Previstas na Legislação de Trânsito - Militar,184712.83
4191006110000000000,Multas Administrativas por Danos Ambientais - Principal,56727.01
4192201110000000000,Restituição de Convênios - Primárias - Principal,6127.90
4192206110000000000,Restituição de Despesas de Exercícios Anteriores - Principal,26619.83
4192299110000000000,Outras Restituições - Principal,54752.88
4192299110000010000,Outras Restituições - Navegantes Surf Club,350.00
4199003110000000000,Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores - Principal,4286564.97
4199012210000000000,Ônus de Sucumbência - Principal,383724.92
4199099110000000000,Outras Receitas - Primárias - Principal,48477.88
4211200110000000000,Operações de Crédito Contratuais - Mercado Interno - Principal,1085015.92
4211801510000000000,Operações de Crédito Internas para Programas de Modernização da Administração Pública - Principal,586826.00
4241810210000000000,Transferências de Convênio da União destinadas a Programas de Educação - Principal,282717.20
4241810910000000000,Outras Transferências de Convênios da União - Principal,1661950.32
4241810910200000000,Outras Transferências de Convênios da União - Atenção Básica,520816.00
4241810910300000000,Outras Transferências de Convênios da União - Média e Alta Complexidade Ambulatorial,2609977.00
4242899100200000000,CREAS ESTADO - Investimento,19673.91
4242899100300000000,CRAS ESTADO - Investimento,60238.08
4721004110100000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Ativos,17176899.80
4721004110200000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Inativos,1509667.89
4721004110300000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Pensionistas,340187.18
4761001110300000000,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",372279.99
4761003110000000000,"Receitas Intra-Orçamentárias - Serviços de Registro, Certificação e Fiscalização - Principal",207.62
4791001110100000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - Civil,255.66
4791001110200000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - PMN,1193.08
4791001110300000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - Militar,255.68
9111303110100000000,(R) DEDUÇÕES DA RECEITA - IRRF - TRABALHO - ORDINÁRIOS,-5348.81
9111303110200000000,(R) DEDUÇÕES DA RECEITA - IRRF - TRABALHO - EDUCAÇÃO,-2724.87
9111303110300000000,(R) DEDUÇÕES DA RECEITA - IRRF - TRABALHO - SAÚDE,-2018.42
9111801110000000000,Registro inexistente necessário,-4545.73
9111801410000000000,Registro inexistente necessário,-38098.70
9111802310000000000,Registro inexistente necessário,-64197.33
9112101110100000000,"(R) Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",-2066.26
9132100110100000000,Remuneração de Depósitos Bancários - FNAS,-31214.52
9132100110600000000,Remuneração de Depósitos Bancários - Convênio União,-2931.02
9132100110700000000,Remuneração de Depósitos Bancários - Convênio Estado,-6403.48
9132100110800000000,Remuneração de Depósitos Bancários - MDE - Convênios União,-1040.41
9132100111000000000,(R) DEDUÇÕES DA RECEITA - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OUTROS CONVÊNIOS - ESTADO,-133.64
9132100111100000000,(R) DEDUÇÕES - REM DE DEPÓSITOS BANCÁRIOS - OUTROS CONVÊNIOS DA UNIÃO,-7858.38
9132100410100000000,Remuneração dos Recursos do RPPS/Principal/Renda Fixa,-2198932.18
9132100410200000000,Remuneração dos Recursos do RPPS/Principal/Renda Variável,-3224453.91
9132100410300000000,Remuneração dos Recursos do RPPS/Principal/Fundos Imobiliários,-113220.22
9161003110000000000,"Devoluções da Receita - Serviços de Registro, Certificação e Fiscalização - Principal",-686.87
9171801210000000000,Dedução Cota-Parte do FPM Formação FUNDEB,-5916594.63
9171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,-5184.87
9171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,-29759.64
9172801110000000000,Dedução do ICMS para Formação do FUNDEB,-9261486.17
9172801210000000000,Dedução de Receita para Formação do FUNDEB - IPVA,-1222405.93
9172801310000000000,Ded Cota  Parte IPI-Exp p/ Formação FUNDEB,-142752.35
9199012210000000000,(-) Onus de Sucumbência - Principal,-277.52
9241810910000000000,DEDUÇÕES - OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL,-730.92
