contaCodigo,contaDescricao,valorOrcado
4171804110900000000,Piso Básico Variável - SCFV,115200.00
4171804111000000000,Piso Fixo de Média Complexidade - Abordagem Social,60000.00
4171804111100000000,Piso de Alta Complexidade I - Criança/Adolescente,60000.00
4171804111200000000,Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,72000.00
4171804111300000000,Programa Primeira Infância no SUAS - NAVEGANTESCRIANÇAFELIZ,120000.00
4171804111400000000,Benefício de Prestação Continuada - Idoso/Portador de deficiência,31944.00
4172899110100000000,Benefícios Eventuais,16580.00
4172899110200000000,Transferência Abrigo Municipal - Custeio,45619.00
4172899110300000000,CRAS ESTADO - Custeio,17760.00
4172899110400000000,CREAS ESTADO - Custeio,48576.00
4242899100100000000,Transferência Abrigo Municipal - Investimento,30412.00
4242899100200000000,CREAS ESTADO - Investimento,32388.00
4242899100300000000,CRAS ESTADO - Investimento,20000.00
4169099110000000000,Outros Serviços - Principal,105.00
4199099110000000000,Outras Receitas - Primárias - Principal,31350.00
4132100110100000000,Remuneração de Depósitos Bancários - FUNDEB - 60%,105.00
4132100110200000000,Remuneração de Depósitos Bancários - FUNDEB - 40%,31.00
4132100110300000000,Remuneração de Depósitos Bancários - MDE - Salário Educação,33440.00
4132100110400000000,Remuneração de Depósitos Bancários - MDE - PNATE,6270.00
4132100110500000000,Remuneração de Depósitos Bancários - MDE - PNAE,523.00
4191001110100000000,Multas Previstas na Legislação Sanitária,177650.00
4191001110200000000,Multas Previstas na Legislação de Trânsito - PMN,470250.00
4191001110300000000,Multas Previstas na Legislação de Trânsito - Militar,177650.00
4191001110400000000,Penalidades do Transporte Público,105.00
4791001110100000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - Civil,523.00
4791001110200000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - PMN,523.00
4791001110300000000,Receitas Intra-Orçamentárias - Multas Previstas na Legislação de Trânsito - Militar,523.00
4171810110000000000,Transferências de Convênios da União para o Sistema Único de Saúde  SUS - Principal,66000.00
4172810110000000000,Transferências de Convênio dos Estados para o Sistema Único de Saúde  SUS - Principal,66000.00
4191009110000000000,Multas e Juros Previstos em Contratos - Principal,24000.00
4199099110000000000,Outras Receitas - Primárias - Principal,24000.00
4241810110000000000,Transferências de Convênio da União para o Sistema Único de Saúde  SUS - Principal,57600.00
4242810110000000000,Transferências de Convênios dos Estados para o Sistema Único de Saúde  SUS - Principal,2816347.26
4112101110100000000,Taxa de Fiscalização de Vigilância Sanitária,456000.00
4132100110100000000,Remuneração de Depósitos Bancários - FUNDEB - 60%,24000.00
4132100110200000000,Remuneração de Depósitos Bancários - FUNDEB - 40%,24000.00
4132100110300000000,Remuneração de Depósitos Bancários - MDE - Salário Educação,24000.00
4132100110400000000,Remuneração de Depósitos Bancários - MDE - PNATE,24000.00
4132100110500000000,Remuneração de Depósitos Bancários - MDE - PNAE,24000.00
4132100110600000000,Remuneração de Depósitos Bancários - MDE - PDDE,36000.00
4132100110700000000,Remuneração de Depósitos Bancários - MDE - Convênios Estado,60000.00
4132100110800000000,Remuneração de Depósitos Bancários - MDE - Convênios União,24000.00
4132100110900000000,Remuneração de Depósitos Bancários - CIDE,24000.00
4132100111000000000,Remuneração de Depósitos Bancários - Outros Convênios - Estado,24000.00
4171803110100000000,Recurso Piso de Atenção Básica - PAB Fixo - Federal,1530336.00
4171803110200000000,Recurso Estratégia Saúde da Família - Federal,784680.00
4171803110300000000,Recurso Programa Agente Comunitário de Saúde - PACS - Federal,827424.00
4171803110400000000,Recurso Estratégia Saúde Bucal - Federal,347880.00
4171803110500000000,Recurso Vigilância Epidemiológica - Federal,181248.00
4171803110600000000,Incentivo Programa Nacional de HIV/AIDS e DST - Federal,94000.00
4171803110700000000,Transferêcia de Recursos SUS - Hospital,90000.00
4171803110800000000,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,263028.00
4171803110900000000,Recurso da Média e Alta Complexidade Vigilância Sanitária,145908.00
4171803111000000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,3069240.00
4171803111100000000,Recurso do Núcleo de Apoio á Saúde da Família - NASF - Federal,240000.00
4171803111200000000,Recurso Farmácia Básica - Federal,317160.00
4171803111300000000,Gestão de Políticas de Saúde - Federal,84504.00
4171803111400000000,Recurso Programa Saúde na Escola - PSE - Federal,146400.00
4171803111500000000,Recurso Centro de Atendimento Psicossocial - CAPS,339660.00
4171803111600000000,Centro de Especialidades Odontológicas - CEO - Federal,158400.00
4171803111700000000,Programa de Melhoria do Acesso e da Qualidade - PMAQ,909600.00
4171803111800000000,FAEC - Mamografia para Rastreamento,85320.00
4172899110100000000,Benefícios Eventuais,405900.00
4172899110200000000,Transferência Abrigo Municipal - Custeio,63600.00
4172899110300000000,CRAS ESTADO - Custeio,15600.00
4172899110400000000,CREAS ESTADO - Custeio,30300.00
4172899110500000000,Recurso Farmácia Básica - Estadual,279842.00
4172899110600000000,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,49500.00
4172899110700000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,48684.00
4172899110800000000,Recurso NASF - Estadual,36000.00
4191001110100000000,Multas Previstas na Legislação Sanitária,24000.00
4241810910100000000,Outras Transferências de Convênios da União - Vigilância Sanitária,57600.00
4241810910200000000,Outras Transferências de Convênios da União - Atenção Básica,57600.00
4241810910300000000,Outras Transferências de Convênios da União - Média e Alta Complexidade Ambulatorial,57600.00
4241810910400000000,Outras Transferências de Convênios da União - Assistência Farmacêutica,57600.00
4241810910500000000,Outras Transferências de Convênios da União - Gestão do SUS,55663.00
4241810910600000000,Outras Transferências de Convênios da União - SUS União,788400.00
4171803111900000000,Programa de Financiamento das Ações de Alimentação e Nutrição,156000.00
4171803112000000000,Incentivo de Qualificação das Ações de Dengue,60000.00
4171810910000000000,Outras Transferências de Convênios da União - Principal,30000.00
4172810910000000000,Outras Transferências de Convênio dos Estados - Principal,30000.00
4174000110000000000,Transferências de Instituições Privadas - Principal,50000.00
4177000110000000000,Transferências de Pessoas Físicas - Principal,20000.00
4199099110000000000,Outras Receitas - Primárias - Principal,30000.00
4132100110100000000,Remuneração de Depósitos Bancários - FUNDEB - 60%,8000.00
4132100110200000000,Remuneração de Depósitos Bancários - FUNDEB - 40%,8000.00
4132100110300000000,Remuneração de Depósitos Bancários - MDE - Salário Educação,8000.00
4132100110400000000,Remuneração de Depósitos Bancários - MDE - PNATE,8000.00
4132100110500000000,Remuneração de Depósitos Bancários - MDE - PNAE,8000.00
4132100110600000000,Remuneração de Depósitos Bancários - MDE - PDDE,8000.00
4111303110000000000,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,2876310.00
4111303110000000000,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,1465290.00
4111303110000000000,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,1085400.00
4111303410000000000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,110770.00
4111303410000000000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,56430.00
4111303410000000000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,41800.00
4111801110000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,8845700.00
4111801110000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,4506300.00
4111801110000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,3338000.00
4111801120000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros,31402.50
4111801120000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros,15997.50
4111801120000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros,11850.00
4111801130000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa,901000.00
4111801130000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa,459000.00
4111801130000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa,340000.00
4111801140000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros,1184894.73
4111801140000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros,603625.62
4111801140000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Dívida Ativa - Multas e Juros,447130.09
4111801410000000000,Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,5554400.00
4111801410000000000,Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,2829600.00
4111801410000000000,Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,2096000.00
4111802310000000000,Imposto sobre Serviços de Qualquer Natureza - Principal,13324200.00
4111802310000000000,Imposto sobre Serviços de Qualquer Natureza - Principal,6787800.00
4111802310000000000,Imposto sobre Serviços de Qualquer Natureza - Principal,5028000.00
4111802320000000000,Imposto sobre Serviços de Qualquer Natureza - Multas e Juros,33549.00
4111802320000000000,Imposto sobre Serviços de Qualquer Natureza - Multas e Juros,17091.00
4111802320000000000,Imposto sobre Serviços de Qualquer Natureza - Multas e Juros,12660.00
4111802330000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa,210834.00
4111802330000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa,107406.00
4111802330000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa,79560.00
4111802340000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros,80189.00
4111802340000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros,40851.00
4111802340000000000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros,30260.00
4112101120000000000,"Taxas de Inspeção, Controle e Fiscalização - Multas e Juros",50000.00
4113804110000000000,Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,570000.00
4124000110000000000,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal,5950000.00
4131002110000000000,"Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal",20000.00
4161002110000000000,Inscrição em Concursos e Processos Seletivos - Principal,63300.00
4171801210000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,16430000.00
4171801310000000000,Cota-Parte do Fundo de Participação do Municípios  1% Cota entregue no mês de dezembro - Principal,949000.00
4171801310000000000,Cota-Parte do Fundo de Participação do Municípios  1% Cota entregue no mês de dezembro - Principal,351000.00
4171801410000000000,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho - Principal,686200.00
4171801410000000000,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho - Principal,253800.00
4171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,5300.00
4171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,2700.00
4171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,2000.00
4171801810000000000,"Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários  Comercialização do Ouro - Principal",63300.00
4171802610000000000,Cota-Parte do Fundo Especial do Petróleo  FEP - Principal,300000.00
4171805110000000000,Transferências do Salário-Educação - Principal,6144000.00
4171805210000000000,Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola  PDDE - Principal,5000.00
4171805310000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar  PNAE - Principal,1868000.00
4171805410000000000,Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal,31350.00
4171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,83077.50
4171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,42322.50
4171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,31350.00
4171810210000000000,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,100000.00
4172801110000000000,Cota-Parte do ICMS - Principal,22452390.00
4172801110000000000,Cota-Parte do ICMS - Principal,11438010.00
4172801110000000000,Cota-Parte do ICMS - Principal,8472600.00
4172801210000000000,Cota-Parte do IPVA - Principal,3094619.65
4172801210000000000,Cota-Parte do IPVA - Principal,1576504.35
4172801210000000000,Cota-Parte do IPVA - Principal,1167781.00
4172801310000000000,Cota-Parte do IPI - Municípios - Principal,295010.19
4172801310000000000,Cota-Parte do IPI - Municípios - Principal,150288.21
4172801310000000000,Cota-Parte do IPI - Municípios - Principal,111324.60
4172801410000000000,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,130000.00
4172810210000000000,Transferências de Convênio dos Estados Destinadas a Programas de Educação - Principal,400000.00
4175801110000000000,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação  FUNDEB - Principal,36486000.00
4175801110000000000,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação  FUNDEB - Principal,24324000.00
4199012210000000000,Ônus de Sucumbência - Principal,153000.00
4199099110000000000,Outras Receitas - Primárias - Principal,167200.00
4199099120000000000,Outras Receitas - Primárias - Multas e Juros,300000.00
4211200110000000000,Operações de Crédito Contratuais - Mercado Interno - Principal,19000000.00
4241810210000000000,Transferências de Convênio da União destinadas a Programas de Educação - Principal,2000000.00
4241810910000000000,Outras Transferências de Convênios da União - Principal,2555504.50
4242810910000000000,Outras Transferências de Convênio dos Estados - Principal,7100278.39
4112101110101000000,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",1316667.65
4112101110102000000,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços - Censo Previdenciário",54861.15
4112101110200000000,Taxa de Licença para Execução de Obras,323000.00
4132100110000000000,Remuneração de Depósitos Bancários - Principal,114000.00
4132100110000000000,Remuneração de Depósitos Bancários - Principal,76000.00
4132100110300000000,Remuneração de Depósitos Bancários - MDE - Salário Educação,63300.00
4132100110400000000,Remuneração de Depósitos Bancários - MDE - PNATE,6000.00
4132100110500000000,Remuneração de Depósitos Bancários - MDE - PNAE,63300.00
4132100110600000000,Remuneração de Depósitos Bancários - MDE - PDDE,1000.00
4132100110700000000,Remuneração de Depósitos Bancários - MDE - Convênios Estado,6000.00
4132100110800000000,Remuneração de Depósitos Bancários - MDE - Convênios União,63300.00
4132100110900000000,Remuneração de Depósitos Bancários - CIDE,6000.00
4132100111000000000,Remuneração de Depósitos Bancários - Outros Convênios - Estado,63300.00
4132100111100000000,Remuneração de Depósitos Bancários - Outros Convênios União,63300.00
4132100111200000000,Remuneração de Depósitos Bancários - Recursos Ordinários,522500.00
4132100111300000000,Remuneração de Depósitos Bancários - COSIP,63300.00
4132100111400000000,Remuneração de Depósitos Bancários - SESAN,63300.00
4132100111500000000,Remuneração de Depósitos Bancários - OPERAÇÕES DE CRÉDITO,1000.00
4161001110100000000,Outros Serviços Administrativos,63300.00
4161001110200000000,Serviços Agropecuários,63300.00
4161001110300000000,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de Água",19660000.00
4169099110100000000,Serviços de Cemitério,6000.00
4169099110200000000,Outros Serviços,6000.00
4761001110300000000,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",300000.00
9171801210000000000,Dedução Cota-Parte do FPM Formação FUNDEB,6200000.00
9171801510000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,2000.00
9171806110000000000,Transferência Financeira do ICMS  Desoneração  L.C. Nº 87/96 - Principal,31350.00
9172801110000000000,Dedução do ICMS para Formação do FUNDEB,8472600.00
9172801210000000000,Dedução de Receita para Formação do FUNDEB - IPVA,1167781.00
9172801310000000000,Ded Cota  Parte IPI-Exp p/ Formação FUNDEB,111324.60
9111801110000000000,Registro inexistente necessário,1696000.00
9111801110000000000,Registro inexistente necessário,864000.00
9111801110000000000,Registro inexistente necessário,640000.00
9111801140000000000,Registro inexistente necessário,797199.73
9111801140000000000,Registro inexistente necessário,406120.62
9111801140000000000,Registro inexistente necessário,300830.09
9111801410000000000,Registro inexistente necessário,1897400.00
9111801410000000000,Registro inexistente necessário,966600.00
9111801410000000000,Registro inexistente necessário,716000.00
9111802310000000000,Registro inexistente necessário,1399200.00
9111802310000000000,Registro inexistente necessário,712800.00
9111802310000000000,Registro inexistente necessário,528000.00
9111802340000000000,Registro inexistente necessário,24804.00
9111802340000000000,Registro inexistente necessário,12636.00
9111802340000000000,Registro inexistente necessário,9360.00
9112101110100000000,"(R) Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",102500.00
9112101110200000000,(R) Taxa de Licença para Execução de Obras,125000.00
9113804110000000000,(R) Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,270000.00
4171801210000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,8370000.00
4171801210000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,6200000.00
4121004210000000000,Contribuição do Servidor Ativo Civil para o RPPS - Principal,7059461.18
4121004310000000000,Contribuição do Servidores Inativos Civis para o RPPS - Principal,80897.30
4121004410000000000,Contribuição dos Pensionistas Civis para o RPPS - Principal,13405.48
4199003110000000000,Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores - Principal,1269612.04
4132100110100000000,Remuneração de Depósitos Bancários - FUNDEB - 60%,274163.46
4132100410100000000,Remuneração dos Recursos do RPPS/Principal/Renda Fixa,9463664.70
4132100410200000000,Remuneração dos Recursos do RPPS/Principal/Renda Variável,2120798.78
4132100410300000000,Remuneração dos Recursos do RPPS/Principal/Fundos Imobiliários,108275.84
4721004110100000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Ativos,12034578.93
4721004110200000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Inativos,904687.00
4721004110300000000,Receitas Intra Orçamentárias/Contribuição Patronal RPPS/Pensionistas,238738.05
