contaCodigo,contaDescricao,valorArrecadado
4132101010164000000,Remuneração de Aplicações de Recursos Convênios Estado Outros,276454.06
4132101010165000000,Remuneração de Aplicações de Recursos do SUAS/Estado,73103.24
4132101010167000000,Aplicação Financeira de Recursos Vinculados SUS Estado,150922.34
4132101010179000000,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,210872.11
4132101010183000000,Remuneração de Aplicações de Recursos Operações de Crédito,1290446.30
4132101010189000000,Remuneração de Aplicações de Alienação de Bens Móveis e Semoventes,56133.81
4132101010204000000,Remuneração de Aplicações de Recursos SESAN,1666317.31
4132101010206000000,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,142177.00
4132101010299000000,Remuneração de Aplicações de Recursos não Vinculados,11295998.49
4132104010100000000,Remuneração dos Recursos do  RPPS - Renda Fixa,5408092.01
4132104010200000000,Remuneração dos Recursos do  RPPS - Renda Variavel,6595979.38
4132104010300000000,Remuneração dos Recursos do  RPPS - Fundo Imobiliário,57398.74
4133999010000000000,Outras Delegações de Serviços Públicos - Principal,10655.33
4161101010200000000,Serviços Agropecuários,71183.60
4161101010300000000,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de Água",34323005.72
4161101019900000000,Outros Serviços Administrativos e Comerciais Gerais,3564.76
4161102010000000000,Inscrição em Concursos e Processos Seletivos - Principal,209291.00
4161103010000000000,Serviços de Registro,2939643.46
4162102010000000000,Serviços de Transporte de Passageiros ou Mercadorias - Principal,319775.60
4169999019900000000,Outros Serviços,5006.34
4171151110000000000,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,55973416.34
4171151210100000000,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Dezembro,2438840.33
4171151210200000000,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Julho,3051425.15
4171152010000000000,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,81202.43
4171155010000000000,Cota-Parte do Imposto Sobre Operações de Crédito,65250.29
4171252410000000000,Cota-Parte do Fundo Especial do Petróleo  FEP - Principal,1192140.06
4171350110600000000,Recurso Centro de Atendimento Psicossocial - CAPS,370352.00
4171350110900000000,FAEC - Redução das filas de cirurgias (ELETIVAS),182569.34
4171350111200000000,Atenção Básica - Incentivo Financeiro da ASP - Desempenho,749823.89
4171350111400000000,Atenção Básica - Incentivo Financeiro da APS - Capitacão Ponderada,4382476.69
4171350111500000000,Atenção Básica - Incentivo para Ações Estratégicas,666865.28
4171350111600000000,Atenção Básica - Programa de Informatização da APS,93500.00
4171350111800000000,Transferências de Recursos SUS - Atenção Primária - Agentes Comunitárias de Saúde,2108928.00
4171350111900000000,Implementação de Políticas para a Rede Cegonha,8949.09
4171350112000000000,Assistência Financeira da União Destinada à Complementação ao Pagamento dos Pisos Salariais para Profissionais da Enfermagem,788543.10
4171350210200000000,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,295906.50
4171350210300000000,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,3533180.68
4171350210500000000,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,310250.04
4171350310100000000,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,510210.21
4171350310200000000,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,92074.44
4171350310500000000,Transferências de Recursos SUS - Vigilância em Saúde - Agentes de Endemias,158340.00
4171350410100000000,Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,440643.94
4171350410200000000,Assistência Farmacêutica e Insumos Estratégicos na Atenção Primária em Saúde - LC Nº 201/2023 Art. 15 e 17,40058.54
4171350510300000000,Implementação da Segurança Alimentar e Nutricional na Saúde,14950.00
4171350910200000000,Transferências de Recursos SUS - Emendas Parlamentares Individuais,700000.00
4171450010000000000,Transferências do Salário-Educação - Principal,12251221.66
4171452010000000000,Transferências referentes ao Programa Nacional de Alimentação Escolar  PNAE - Principal,2768847.54
4171453010000000000,Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal,19843.13
4171499010000000000,Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal,208605.01
4171550010000000000,Transferências de Recursos de Complementação da União ao Fundeb  VAAT - Principal,2208000.18
4171551010000000000,Transferências de Recursos de Complementação da União ao Fundeb - VAAF - Principal,146686.15
4171552010000000000,Transferências de Recursos de Complementaçao da União ao Fundeb - VAAR - Principal,1044664.41
4171650010103000000,Índice de Gestão Descentralizada - IGDBF,21805.49
4171650010151000000,Piso Fixo de Média Complexidade - PAEFI,83393.83
4171650010152000000,Piso Fixo de Média Complexidade - MSE,45866.61
4171650010153000000,Piso Fixo de Média Complexidade - ABORDAGEM SOCIAL,52121.13
4171650010154000000,Piso de Transição de Média Complexidade,9508.46
4171650010155000000,Programa do Piso de Alta Complexidade I - Criança/ Adolescente,52121.13
4171650010156000000,Serviço de Convivência e Fortalecimento de Vínculos,98867.35
4171650010157000000,Piso Básico Fixo,117514.66
4171650010161000000,FMAS - IGD PAB - Programa Auxílio Brasil,11794.51
4171650010163000000,Programa de Fortalecimento Emergencial  do Atendimento do Cadastro Unico no SUAS - PROCAD-SIUAS,23886.78
4171799010000000000,Outras Transferências de Convênios da União e de Suas Entidades - Principal,723680.02
4171961010000000000,"Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022",7869.71
4171999010000000000,Outras Transferências de Recursos da União e de suas Entidades - Principal,1365294.32
4171999010100000000,Outras Transferências da União - Principal,45000.00
4171999010200000000,Transferências Financeiras do ICMS  Desoneração  L.C. Nº 87/96,262157.50
4172150010000000000,Cota-Parte do ICMS - Principal,106916066.62
4172151010000000000,Cota-Parte do IPVA - Principal,14457053.44
4172152010000000000,Cota-Parte do IPI - Municípios - Principal,962523.64
4172153010000000000,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,12986.55
4172350010500000000,Recurso Farmácia Básica - Estadual,397190.56
4172350010600000000,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,53625.00
4172350010800000000,Recurso NASF - Estadual,0.00
4172350010900000000,Recurso Dengue - Estadual,1298600.00
4172350011000000000,Recurso Cirurgia Eletiva - Estadual,393792.12
4172350011100000000,Recurso ESF - Estratégia Saúde da Família e SB - Saúde Bucal - Estadual,723089.18
4172451010000000000,Transferências de Convênios dos Estados Destinadas a Programas de Educação - Principal,252718.10
4172951010100000000,Transferências SUAS Estado - Beneficios Eventuais,159660.92
4172951010600000000,Transferências SUAS Estado - PROTEÇÃO SOCIAL BÁSICA,120157.47
4172951010700000000,Transferência SUAS Estado - P S E ALTA COMPLEXIDADE,115403.47
4172951010800000000,Transferências SUAS Estado - P S E MÉDIA COMPLEXIDADE,65026.14
4172951010900000000,Transferências SUAS Estado - INCETIVO GESTÃO MUNICIPAL,7445.37
4172999010100000000,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,172676.47
4174101010000010000,Transferências de Instituições Privadas,547238.32
4174199010000000000,Outras Transferências de Instituições Privadas - Principal,545709.77
4175150010000000000,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação  FUNDEB - Princ,128920257.69
4179199010000000000,Outras Transferências de Pessoas Físicas - Principal,3570.88
4191101011000000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,656739.91
4191101011100000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,656739.90
4191101011200000000,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,1970772.35
4191106110000000000,Multas Administrativas por Danos Ambientais - Principal,1126.59
4191107010000000000,Multas Aplicadas pelos Tribunais de Contas - Principal,4992.36
4192206410000000000,Restituição de Despesas Financeiras de Exercícios Anteriores - Principal,27197.52
4192299010000000000,Outras Restituições - Principal,94499.86
4199903010000000000,Compensações Financeiras entre os Regimes de Previdência - União,1647673.68
4199912210000000000,Ônus de Sucumbência - Principal,877448.70
4199999110000000000,Outras Receitas Administradas pela RFB - Principal,471341.47
4199999120000000000,Outras Receitas Administradas pela RFB - Multas e Juros de Mora,23516.38
4199999130000000000,Outras Receitas Administradas pela RFB - Dívida Ativa,573424.54
4199999140000000000,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa,419227.26
4211201010000000000,Operações de Crédito Contratuais - Mercado Interno - Principal,14079570.79
4221301010000000000,Alienação de Bens Móveis e Semoventes - Principal,369769.50
4241150910200000000,Transferências de Recursos de Capital do SUS - Emendas Federais,399962.00
4241250910000000000,Outras transferências destinadas a Programas de Educação - Principal,834420.05
4241450010000000000,Transferências de Convênios da União para o Sistema Único de Saúde  SUS - Principal,81600.00
4241451010000000000,Transferências de Convênios da União destinadas a Programas de Educação - Principal,141355.72
4241499010000000000,Outras Transferências de Convênios da União e de Suas Entidades - Principal,611119.04
4241951010000000000,Transferência Especial da União - EMENDAS IMPOSITIVAS INDIVIDUAIS,350000.00
4242299010000000000,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal,6203502.84
4242999010100000000,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,1028628.02
4721502110000000000,Contribuição Patronal - Servidor Civil Ativo - Principal,27328453.58
4761101010300000000,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",576358.51
4799901010000000000,Aportes Periódicos para Amortização de Déficit Atuarial do Regimes Próprios de Previdência e Sistema de Proteção Social - Principal,10203240.36
9111250010000000000,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,-430.00
9111250010000000001,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal - Renúncia,-35.68
9111250010000000002,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,-9030.42
9111250020000000001,Multas e Juros de Mora - Imposto sobre a Propriedade Predial e Territorial Urbana - Renúncia,-125.51
9111250030000000001,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana - Renúncia,-2.69
9111250040000000001,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana - Renúncia,-75.41
9111250040000000003,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana - Descontos Concedidos,-130490.73
9111253030000000002,Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,-232323.79
9111303410000000002,(D) Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,-36134.19
9111451110000000001,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal - Renúncia,-0.03
9111451110000000002,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal,-14641.65
9111451120000000001,Multas e Juros de Mora - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Renúncia,-32.67
9111451140000000001,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Renúncia,-3.51
9111451140000000003,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Descontos Concedidos,-9948.00
9112201019900000001,Outras Taxas pela Prestação de Serviços - Renúncia,-0.08
9121501110000000000,(D) Contribuição do Servidor Civil Ativo - Principal,-4566.30
9124150010000000001,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal - Renúncia,-0.21
9132101010132000002,(D) Remuneração de Aplicações de Recursos Convênios União Educação,-1260.87
9132101010134000002,(D) Remuneração de Aplicações de Recursos Convênios União Outros,-2280.10
9132101010135000002,(D) Remuneração de Aplicações de Recursos do SUAS/União,-2370.26
9132101010162000002,(D) Remuneração de Aplicações de Recursos Convênios Estado Educação,-17159.40
9132101010164000002,(D) Remuneração de Aplicações de Recursos Convênios Estado Outros,-78516.80
9132101010179000002,(D) Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,-13759.27
9132101010299000002,(D) Remuneração de Aplicações de Recursos não Vinculados,-8823.57
9132104010200000000,(D) Remuneração dos Recursos do  RPPS - Renda Variavel,-753451.15
9161101019900000003,Outros Serviços Administrativos e Comerciais Gerais - Descontos Concedidos,-29.06
9161103010000000002,(D) Serviços de Registro,-123063.61
9171151110000000004,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal - FUNDEB,-11194682.97
9171152010000000004,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal - FUNDEB,-16240.37
9171961010000000004,"Auxílio Financeiro - Outorga Crédito Tributário ICMS - Art. 5º, Inciso V, EC nº 123/2022 - FUNDEB",-1573.94
9171999010200000004,Transferências Financeiras do ICMS  Desoneração  L.C. Nº 87/96 - FUNDEB,-10486.30
9172150010000000004,Cota-Parte do ICMS - Principal - FUNDEB,-21383212.13
9172151010000000004,Cota-Parte do IPVA - Principal - FUNDEB,-2891409.68
9172152010000000004,Cota-Parte do IPI - Municípios - Principal - FUNDEB,-192504.70
9191101011000000002,(D) Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,-101.59
9191101011100000002,(D) Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,-101.59
9191101011200000002,(D) Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,-304.77
9199912210000000001,Ônus de Sucumbência - Principal - Renúncia,-0.29
9199912210000000002,Ônus de Sucumbência - Principal,-428.79
9199999110000000003,Outras Receitas Administradas pela RFB - Principal - Descontos Concedidos,-183.92
9199999120000000001,Outras Receitas Administradas pela RFB - Multas e Juros de Mora - Renúncia,-0.11
9199999130000000001,Outras Receitas Administradas pela RFB - Dívida Ativa - Renúncia,-0.01
9199999140000000001,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Renúncia,-3.95
9199999140000000003,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Descontos Concedidos,-25739.34
9241451010000000002,(D) Transferências de Convênios da União destinadas a Programas de Educação - Principal,-141355.72
9761103010000000002,(D) Serviços de Registro,-91.43
