contaCodigo,contaDescricao,valorArrecadado
4191311000000000000,Multas/Juros de Mora Div. Ativ. s/ IPTU,647485.88
4191313000000000000,Multas/Juros de Mora Div. Ativ. s/ ISS,93802.41
4191915010000000000,Multas Previstas na Legislação de Trânsito - Civil,173985.18
4191915020000000000,Multas Previstas na Legislação de Trânsito - PMN,450291.47
4191915030000000000,Multas Previstas na Legislação de Trânsito - Milit,173985.23
4191915040000000000,Penalidades do Transporte Público,5.00
4191935100000000000,Multas por ADM por Danos ao Meio Ambiente,122359.08
4191999000000000000,Outras Multas,425225.61
4192199000000000000,Outras Indenizações,6800.00
4192210010000000000,Comp Financ entre Reg.Geral e R.P.P/principal,143230.49
4192299010000000000,Outras Restituições - Compensações Previdenciárias - INSS,672.13
4192299020000000000,Outras Restituições - Comp. Previdenciárias - INSS,300.81
4193111000000000000,Rec. Div. Ativ. do IPTU,1463798.06
4193113000000000000,Rec. Div. Ativ. do ISS,277755.67
4199002010000000000,Receita de Honorários de Advogados,148856.80
4199099000000000000,Outras Receitas,236884.89
4211405000000000000,Oper de Créd. Internas p/ Prog. de Modern.Adm Públ,453241.32
4211499000000000000,Outras Operações de Crédito Internas - Contratuais,11250354.94
4247102000000000000,Transf. Convênios da União Destin. Programa Educaç,671445.42
4247199000000000000,Outras Transferências de Convênios da União,2137589.23
4247199060000000000,Outras Transf. de Conv. da União - SUS União,244800.00
4247201000000000000,Transf. de Convênio p/ SUS,665814.28
4247299000000000000,Outras Transferências de Convênio dos Estados,470000.00
4721029010000000000,Contrib. Patr. Servi. Ativo Civil-Intra-Orçam.,14654122.29
4721029030000000000,Contrib. Patr. Inativo Civil-Intra-Orçam.,954051.45
4721029050000000000,Contrib. Patr. Pensionista Civil-Intra-Orçam.,299609.67
4760014000000000000,Receitas Intra-Orçamentária - Serviço de Inspeção e Fiscalização,9303.97
4760041000000000000,Receitas Intra-Orçamentárias - Serv. de Captação/A,341629.30
9111202000000000000,Deduções de Receita do IPTU,-19229.25
9111204310100000000,DEDUÇÕES DA RECEIT5A - IRRF S/RENDIMENTOS DO TRABALHO - ORDINÁRIOS,-3742.34
9111208000000000000,Deduções de Receita do ITBI,-89792.50
9111305010100000000,Deduções da Receita - ISS - Ordinários,-18616.89
9111305010200000000,Deduções da Receita - ISS - Educação,-4600.25
9111305010300000000,Deduções da Receita - ISS - Saúde,-3407.58
9112125000000000000,Devoluções de Taxas - Taxa Func. Estab. Com.Ind.Prest. de Serviços,-414.98
9112129000000000000,Devolução de Taxa de Licença para a Execução de Obras,-7824.75
9113004000000000000,Deduções da Receita - Contribuições de Melhroria p/Pavimentação e Obras Complementares,-6544.85
9121029070000000000,DED. RECEITA - REC. DE CONTRIB-CONTRIB SERV. ATIVO,-47.60
9132501050500000000,Devoluções de Receita - Receita Patrimonial - Rec. de Rem. Dep. Banc. Rec. Vinc. - MDE - Conv. União,-4782.09
9132501990300000000,Devoluções de Receita - Receita Patrimonial - Rec. de Rem. Outros Dep. Rec. Vinculados - Conv. Estado,-45420.81
9132501990400000000,Devoluções de Receita - Receita Patrimonial - Rec. Rem. de Outros Dep. Banc. Rec. Vinculados - Conv. União,-4392.85
9132501991200000000,DEDUÇÕES DA RECEITA- REC.REM. DEP. BANC. REC. VINCULA - TAXA DE ADMINISTRAÇÃ0,-7799.93
9132810000000000000,DED. DOS INVESTIMENTOS DO RPPS RENDA FIXA,-324303.77
9132820000000000000,DED. DOS INVESTIMENTOS DO RPPS RENDA VARIÁVEL,-665630.97
9132830000000000000,DED. DOS INVESTIMENTOS DO RPPS FUNDOS IMOBILIÁRIOS,-27636.45
9160014000000000000,Devoluções da Receita - Receitas de Serviços - Serviços de Inspeção e Fiscalização,-374.84
9172101020000000000,Dedução Cota-Parte do FPM Formação FUNDEB,-5840673.84
9172101050000000000,Dedução de Receita p/ Formação do FUNDEB - ITR,-4181.33
9172136000000000000,Ded Rec p/ Form do FUNDEB - ICMS Deson - LC 87/96,-27286.44
9172201010000000000,Dedução do ICMS para Formação do FUNDEB,-6839236.32
9172201020000000000,Dedução de Receita para Formação do FUNDEB - IPVA,-990656.51
9172201040000000000,Ded Cota  Parte IPI-Exp p/ Formação FUNDEB,-97745.28
9191915010000000000,DEDUÇÕES DE MULTAS -PARTE POLICIA CIVIL,-192.60
9191915020000000000,DEDUÇÕES DE MULTAS - PARTE PMN,-768.28
9191915030000000000,DEDUÇÃO DA RECEITA - MULTAS POL. MILITAR,-192.60
9247199000000000000,Devoluções da Receita -  Outras Transf. de Convênios da União,-169561.46
9247299000000000000,"Devoluções da Receita -  Transferências de Convênios do Estado, Distr. Federal e suas Entidades",-4176.62
